id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,jumlah_kasus,satuan,tahun
483,32,"JAWA BARAT","KOTA TASIKMALAYA",LAKI-LAKI,912,"ORANG",2022
484,32,"JAWA BARAT","KOTA TASIKMALAYA",PEREMPUAN,943,"ORANG",2022
485,32,"JAWA BARAT","KOTA BANJAR",LAKI-LAKI,56,"ORANG",2022
486,32,"JAWA BARAT","KOTA BANJAR",PEREMPUAN,57,"ORANG",2022
487,32,"JAWA BARAT","KABUPATEN BOGOR",LAKI-LAKI,945,"ORANG",2023
488,32,"JAWA BARAT","KABUPATEN BOGOR",PEREMPUAN,936,"ORANG",2023
489,32,"JAWA BARAT","KABUPATEN SUKABUMI",LAKI-LAKI,60,"ORANG",2023
490,32,"JAWA BARAT","KABUPATEN SUKABUMI",PEREMPUAN,53,"ORANG",2023
491,32,"JAWA BARAT","KABUPATEN CIANJUR",LAKI-LAKI,397,"ORANG",2023
492,32,"JAWA BARAT","KABUPATEN CIANJUR",PEREMPUAN,432,"ORANG",2023
493,32,"JAWA BARAT","KABUPATEN BANDUNG",LAKI-LAKI,502,"ORANG",2023
494,32,"JAWA BARAT","KABUPATEN BANDUNG",PEREMPUAN,503,"ORANG",2023
495,32,"JAWA BARAT","KABUPATEN GARUT",LAKI-LAKI,323,"ORANG",2023
496,32,"JAWA BARAT","KABUPATEN GARUT",PEREMPUAN,407,"ORANG",2023
497,32,"JAWA BARAT","KABUPATEN TASIKMALAYA",LAKI-LAKI,41,"ORANG",2023
498,32,"JAWA BARAT","KABUPATEN TASIKMALAYA",PEREMPUAN,47,"ORANG",2023
499,32,"JAWA BARAT","KABUPATEN CIAMIS",LAKI-LAKI,112,"ORANG",2023
500,32,"JAWA BARAT","KABUPATEN CIAMIS",PEREMPUAN,120,"ORANG",2023
501,32,"JAWA BARAT","KABUPATEN KUNINGAN",LAKI-LAKI,357,"ORANG",2023
502,32,"JAWA BARAT","KABUPATEN KUNINGAN",PEREMPUAN,273,"ORANG",2023
503,32,"JAWA BARAT","KABUPATEN CIREBON",LAKI-LAKI,400,"ORANG",2023
504,32,"JAWA BARAT","KABUPATEN CIREBON",PEREMPUAN,328,"ORANG",2023
505,32,"JAWA BARAT","KABUPATEN MAJALENGKA",LAKI-LAKI,135,"ORANG",2023
506,32,"JAWA BARAT","KABUPATEN MAJALENGKA",PEREMPUAN,118,"ORANG",2023
507,32,"JAWA BARAT","KABUPATEN SUMEDANG",LAKI-LAKI,727,"ORANG",2023
508,32,"JAWA BARAT","KABUPATEN SUMEDANG",PEREMPUAN,581,"ORANG",2023
509,32,"JAWA BARAT","KABUPATEN INDRAMAYU",LAKI-LAKI,127,"ORANG",2023
510,32,"JAWA BARAT","KABUPATEN INDRAMAYU",PEREMPUAN,91,"ORANG",2023
511,32,"JAWA BARAT","KABUPATEN SUBANG",LAKI-LAKI,328,"ORANG",2023
512,32,"JAWA BARAT","KABUPATEN SUBANG",PEREMPUAN,290,"ORANG",2023
513,32,"JAWA BARAT","KABUPATEN PURWAKARTA",LAKI-LAKI,204,"ORANG",2023
514,32,"JAWA BARAT","KABUPATEN PURWAKARTA",PEREMPUAN,220,"ORANG",2023
515,32,"JAWA BARAT","KABUPATEN KARAWANG",LAKI-LAKI,540,"ORANG",2023
516,32,"JAWA BARAT","KABUPATEN KARAWANG",PEREMPUAN,451,"ORANG",2023
517,32,"JAWA BARAT","KABUPATEN BEKASI",LAKI-LAKI,375,"ORANG",2023
518,32,"JAWA BARAT","KABUPATEN BEKASI",PEREMPUAN,351,"ORANG",2023
519,32,"JAWA BARAT","KABUPATEN BANDUNG BARAT",LAKI-LAKI,665,"ORANG",2023
520,32,"JAWA BARAT","KABUPATEN BANDUNG BARAT",PEREMPUAN,657,"ORANG",2023
521,32,"JAWA BARAT","KABUPATEN PANGANDARAN",LAKI-LAKI,128,"ORANG",2023
522,32,"JAWA BARAT","KABUPATEN PANGANDARAN",PEREMPUAN,125,"ORANG",2023
523,32,"JAWA BARAT","KOTA BOGOR",LAKI-LAKI,772,"ORANG",2023
524,32,"JAWA BARAT","KOTA BOGOR",PEREMPUAN,702,"ORANG",2023
525,32,"JAWA BARAT","KOTA SUKABUMI",LAKI-LAKI,201,"ORANG",2023
526,32,"JAWA BARAT","KOTA SUKABUMI",PEREMPUAN,214,"ORANG",2023
527,32,"JAWA BARAT","KOTA BANDUNG",LAKI-LAKI,977,"ORANG",2023
528,32,"JAWA BARAT","KOTA BANDUNG",PEREMPUAN,879,"ORANG",2023
529,32,"JAWA BARAT","KOTA CIREBON",LAKI-LAKI,113,"ORANG",2023
530,32,"JAWA BARAT","KOTA CIREBON",PEREMPUAN,114,"ORANG",2023
531,32,"JAWA BARAT","KOTA BEKASI",LAKI-LAKI,639,"ORANG",2023
532,32,"JAWA BARAT","KOTA BEKASI",PEREMPUAN,581,"ORANG",2023
533,32,"JAWA BARAT","KOTA DEPOK",LAKI-LAKI,603,"ORANG",2023
534,32,"JAWA BARAT","KOTA DEPOK",PEREMPUAN,428,"ORANG",2023
535,32,"JAWA BARAT","KOTA CIMAHI",LAKI-LAKI,173,"ORANG",2023
536,32,"JAWA BARAT","KOTA CIMAHI",PEREMPUAN,177,"ORANG",2023
537,32,"JAWA BARAT","KOTA TASIKMALAYA",LAKI-LAKI,179,"ORANG",2023
538,32,"JAWA BARAT","KOTA TASIKMALAYA",PEREMPUAN,174,"ORANG",2023
539,32,"JAWA BARAT","KOTA BANJAR",LAKI-LAKI,24,"ORANG",2023
540,32,"JAWA BARAT","KOTA BANJAR",PEREMPUAN,29,"ORANG",2023
